Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time,Last_Trade_Date,JSON
13.5,2018-10-17,put,VIX181017P00013500,0.68,0.65,0.75,0.030000031,4.6153893,16.0,16175.0,0.344733115234375,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 18:10:55,"{'percentChange': 4.6153893, 'contractSize': 'REGULAR', 'lastPrice': 0.68, 'contractSymbol': 'VIX181017P00013500', 'volume': 16, 'expiration': 1539734400, 'strike': 13.5, 'inTheMoney': True, 'impliedVolatility': 0.344733115234375, 'currency': 'USD', 'bid': 0.65, 'openInterest': 16175, 'lastTradeDate': 1536084655, 'change': 0.030000031, 'ask': 0.75}"
14.0,2018-09-05,call,VIX180905C00014000,0.35,0.2,0.3,-0.19000003,-35.18519,161.0,367.0,1.3203158984374999,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 18:49:18,"{'percentChange': -35.18519, 'contractSize': 'REGULAR', 'lastPrice': 0.35, 'contractSymbol': 'VIX180905C00014000', 'volume': 161, 'expiration': 1536105600, 'strike': 14.0, 'inTheMoney': False, 'impliedVolatility': 1.3203158984374999, 'currency': 'USD', 'bid': 0.2, 'openInterest': 367, 'lastTradeDate': 1536086958, 'change': -0.19000003, 'ask': 0.3}"
14.0,2018-09-05,put,VIX180905P00014000,0.5,0.25,0.9,-0.14999998,-23.07692,147.0,173.0,1.140629296875,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 18:23:51,"{'percentChange': -23.07692, 'contractSize': 'REGULAR', 'lastPrice': 0.5, 'contractSymbol': 'VIX180905P00014000', 'volume': 147, 'expiration': 1536105600, 'strike': 14.0, 'inTheMoney': True, 'impliedVolatility': 1.140629296875, 'currency': 'USD', 'bid': 0.25, 'openInterest': 173, 'lastTradeDate': 1536085431, 'change': -0.14999998, 'ask': 0.9}"
14.0,2018-09-12,call,VIX180912C00014000,1.2,0.7,1.5,0.1500001,14.285724,31.0,494.0,1.673829755859375,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 16:04:52,"{'percentChange': 14.285724, 'contractSize': 'REGULAR', 'lastPrice': 1.2, 'contractSymbol': 'VIX180912C00014000', 'volume': 31, 'expiration': 1536710400, 'strike': 14.0, 'inTheMoney': False, 'impliedVolatility': 1.673829755859375, 'currency': 'USD', 'bid': 0.7, 'openInterest': 494, 'lastTradeDate': 1536077092, 'change': 0.1500001, 'ask': 1.5}"
14.0,2018-09-12,put,VIX180912P00014000,0.9,0.5,1.15,0.14999998,19.999998,22.0,84.0,0.867188828125,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 17:52:04,"{'percentChange': 19.999998, 'contractSize': 'REGULAR', 'lastPrice': 0.9, 'contractSymbol': 'VIX180912P00014000', 'volume': 22, 'expiration': 1536710400, 'strike': 14.0, 'inTheMoney': True, 'impliedVolatility': 0.867188828125, 'currency': 'USD', 'bid': 0.5, 'openInterest': 84, 'lastTradeDate': 1536083524, 'change': 0.14999998, 'ask': 1.15}"
14.0,2018-09-19,call,VIX180919C00014000,1.28,1.25,1.35,0.13,11.304348,1549.0,44362.0,1.435549697265625,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 19:07:03,"{'percentChange': 11.304348, 'contractSize': 'REGULAR', 'lastPrice': 1.28, 'contractSymbol': 'VIX180919C00014000', 'volume': 1549, 'expiration': 1537315200, 'strike': 14.0, 'inTheMoney': False, 'impliedVolatility': 1.435549697265625, 'currency': 'USD', 'bid': 1.25, 'openInterest': 44362, 'lastTradeDate': 1536088023, 'change': 0.13, 'ask': 1.35}"
14.0,2018-09-19,put,VIX180919P00014000,0.9,0.85,0.9,-0.20000005,-18.181822,6263.0,104218.0,0.40430283203125,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 18:46:43,"{'percentChange': -18.181822, 'contractSize': 'REGULAR', 'lastPrice': 0.9, 'contractSymbol': 'VIX180919P00014000', 'volume': 6263, 'expiration': 1537315200, 'strike': 14.0, 'inTheMoney': True, 'impliedVolatility': 0.40430283203125, 'currency': 'USD', 'bid': 0.85, 'openInterest': 104218, 'lastTradeDate': 1536086803, 'change': -0.20000005, 'ask': 0.9}"
14.0,2018-09-26,call,VIX180926C00014000,1.6,1.4,2.2,-0.25,-13.513513,40.0,139.0,1.57422087890625,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 15:39:16,"{'percentChange': -13.513513, 'contractSize': 'REGULAR', 'lastPrice': 1.6, 'contractSymbol': 'VIX180926C00014000', 'volume': 40, 'expiration': 1537920000, 'strike': 14.0, 'inTheMoney': False, 'impliedVolatility': 1.57422087890625, 'currency': 'USD', 'bid': 1.4, 'openInterest': 139, 'lastTradeDate': 1536075556, 'change': -0.25, 'ask': 2.2}"
14.0,2018-09-26,put,VIX180926P00014000,0.9,0.9,1.1,0.0,0.0,2.0,4.0,0.5039112109375,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-08-30 19:58:30,"{'percentChange': 0.0, 'contractSize': 'REGULAR', 'lastPrice': 0.9, 'contractSymbol': 'VIX180926P00014000', 'volume': 2, 'expiration': 1537920000, 'strike': 14.0, 'inTheMoney': True, 'impliedVolatility': 0.5039112109375, 'currency': 'USD', 'bid': 0.9, 'openInterest': 4, 'lastTradeDate': 1535659110, 'change': 0.0, 'ask': 1.1}"
14.0,2018-10-03,call,VIX181003C00014000,1.86,1.25,2.4,-0.09000003,-4.615386,50.0,10.0,1.39453427734375,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 13:34:55,"{'percentChange': -4.615386, 'contractSize': 'REGULAR', 'lastPrice': 1.86, 'contractSymbol': 'VIX181003C00014000', 'volume': 50, 'expiration': 1538524800, 'strike': 14.0, 'inTheMoney': False, 'impliedVolatility': 1.39453427734375, 'currency': 'USD', 'bid': 1.25, 'openInterest': 10, 'lastTradeDate': 1536068095, 'change': -0.09000003, 'ask': 2.4}"
14.0,2018-10-03,put,VIX181003P00014000,0.9,0.9,1.35,0.0,0.0,10.0,0.0,0.6113320117187502,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-01 03:48:33,"{'percentChange': 0.0, 'contractSize': 'REGULAR', 'lastPrice': 0.9, 'contractSymbol': 'VIX181003P00014000', 'volume': 10, 'expiration': 1538524800, 'strike': 14.0, 'inTheMoney': True, 'impliedVolatility': 0.6113320117187502, 'currency': 'USD', 'bid': 0.9, 'openInterest': 0, 'lastTradeDate': 1535773713, 'change': 0.0, 'ask': 1.35}"
14.0,2018-10-17,call,VIX181017C00014000,2.35,2.3,2.4,0.049999952,2.173911,735.0,13288.0,1.4384793701171876,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 18:55:50,"{'percentChange': 2.173911, 'contractSize': 'REGULAR', 'lastPrice': 2.35, 'contractSymbol': 'VIX181017C00014000', 'volume': 735, 'expiration': 1539734400, 'strike': 14.0, 'inTheMoney': False, 'impliedVolatility': 1.4384793701171876, 'currency': 'USD', 'bid': 2.3, 'openInterest': 13288, 'lastTradeDate': 1536087350, 'change': 0.049999952, 'ask': 2.4}"
14.0,2018-10-17,put,VIX181017P00014000,0.94,0.9,1.0,-0.060000002,-6.0,78.0,50121.0,0.305671005859375,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 17:10:20,"{'percentChange': -6.0, 'contractSize': 'REGULAR', 'lastPrice': 0.94, 'contractSymbol': 'VIX181017P00014000', 'volume': 78, 'expiration': 1539734400, 'strike': 14.0, 'inTheMoney': True, 'impliedVolatility': 0.305671005859375, 'currency': 'USD', 'bid': 0.9, 'openInterest': 50121, 'lastTradeDate': 1536081020, 'change': -0.060000002, 'ask': 1.0}"
14.0,2018-11-21,call,VIX181121C00014000,2.85,2.85,2.95,0.0,0.0,81.0,1175.0,1.2998081884765622,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 18:23:31,"{'percentChange': 0.0, 'contractSize': 'REGULAR', 'lastPrice': 2.85, 'contractSymbol': 'VIX181121C00014000', 'volume': 81, 'expiration': 1542758400, 'strike': 14.0, 'inTheMoney': False, 'impliedVolatility': 1.2998081884765622, 'currency': 'USD', 'bid': 2.85, 'openInterest': 1175, 'lastTradeDate': 1536085411, 'change': 0.0, 'ask': 2.95}"
14.0,2018-11-21,put,VIX181121P00014000,1.14,1.15,1.2,-0.03999996,-3.3898275,1.0,24536.0,0.31445998046874996,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 17:03:52,"{'percentChange': -3.3898275, 'contractSize': 'REGULAR', 'lastPrice': 1.14, 'contractSymbol': 'VIX181121P00014000', 'volume': 1, 'expiration': 1542758400, 'strike': 14.0, 'inTheMoney': True, 'impliedVolatility': 0.31445998046874996, 'currency': 'USD', 'bid': 1.15, 'openInterest': 24536, 'lastTradeDate': 1536080632, 'change': -0.03999996, 'ask': 1.2}"
14.0,2018-12-19,call,VIX181219C00014000,3.2,3.0,3.2,0.10000014,3.2258112,39.0,426.0,1.1884806201171876,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 16:26:58,"{'percentChange': 3.2258112, 'contractSize': 'REGULAR', 'lastPrice': 3.2, 'contractSymbol': 'VIX181219C00014000', 'volume': 39, 'expiration': 1545177600, 'strike': 14.0, 'inTheMoney': False, 'impliedVolatility': 1.1884806201171876, 'currency': 'USD', 'bid': 3.0, 'openInterest': 426, 'lastTradeDate': 1536078418, 'change': 0.10000014, 'ask': 3.2}"
14.0,2018-12-19,put,VIX181219P00014000,1.2,1.2,1.3,-0.049999952,-3.9999962,104.0,5654.0,0.3061592822265625,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-08-31 19:49:22,"{'percentChange': -3.9999962, 'contractSize': 'REGULAR', 'lastPrice': 1.2, 'contractSymbol': 'VIX181219P00014000', 'volume': 104, 'expiration': 1545177600, 'strike': 14.0, 'inTheMoney': True, 'impliedVolatility': 0.3061592822265625, 'currency': 'USD', 'bid': 1.2, 'openInterest': 5654, 'lastTradeDate': 1535744962, 'change': -0.049999952, 'ask': 1.3}"
14.0,2019-01-16,call,VIX190116C00014000,3.4,3.4,3.6,-0.19999981,-5.5555506,2.0,1164.0,1.1865275048828123,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 17:35:34,"{'percentChange': -5.5555506, 'contractSize': 'REGULAR', 'lastPrice': 3.4, 'contractSymbol': 'VIX190116C00014000', 'volume': 2, 'expiration': 1547596800, 'strike': 14.0, 'inTheMoney': False, 'impliedVolatility': 1.1865275048828123, 'currency': 'USD', 'bid': 3.4, 'openInterest': 1164, 'lastTradeDate': 1536082534, 'change': -0.19999981, 'ask': 3.6}"
14.0,2019-01-16,put,VIX190116P00014000,1.3,1.2,1.3,0.0,0.0,3.0,1051.0,0.27246821289062495,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-08-20 13:30:02,"{'percentChange': 0.0, 'contractSize': 'REGULAR', 'lastPrice': 1.3, 'contractSymbol': 'VIX190116P00014000', 'volume': 3, 'expiration': 1547596800, 'strike': 14.0, 'inTheMoney': True, 'impliedVolatility': 0.27246821289062495, 'currency': 'USD', 'bid': 1.2, 'openInterest': 1051, 'lastTradeDate': 1534771802, 'change': 0.0, 'ask': 1.3}"
14.0,2019-02-13,call,VIX190213C00014000,3.59,3.5,3.7,-0.00999999,-0.27777752,20.0,85.0,1.109379453125,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-08-31 14:23:20,"{'percentChange': -0.27777752, 'contractSize': 'REGULAR', 'lastPrice': 3.59, 'contractSymbol': 'VIX190213C00014000', 'volume': 20, 'expiration': 1550016000, 'strike': 14.0, 'inTheMoney': False, 'impliedVolatility': 1.109379453125, 'currency': 'USD', 'bid': 3.5, 'openInterest': 85, 'lastTradeDate': 1535725400, 'change': -0.00999999, 'ask': 3.7}"
14.0,2019-02-13,put,VIX190213P00014000,1.1,1.1,1.2,-0.01999998,-1.7857125,3.0,4.0,0.21875781249999998,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 13:43:03,"{'percentChange': -1.7857125, 'contractSize': 'REGULAR', 'lastPrice': 1.1, 'contractSymbol': 'VIX190213P00014000', 'volume': 3, 'expiration': 1550016000, 'strike': 14.0, 'inTheMoney': True, 'impliedVolatility': 0.21875781249999998, 'currency': 'USD', 'bid': 1.1, 'openInterest': 4, 'lastTradeDate': 1536068583, 'change': -0.01999998, 'ask': 1.2}"
14.5,2018-09-05,call,VIX180905C00014500,0.05,0.05,0.2,-0.29999998,-85.71428,892.0,668.0,1.2734411328124997,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 19:07:28,"{'percentChange': -85.71428, 'contractSize': 'REGULAR', 'lastPrice': 0.05, 'contractSymbol': 'VIX180905C00014500', 'volume': 892, 'expiration': 1536105600, 'strike': 14.5, 'inTheMoney': False, 'impliedVolatility': 1.2734411328124997, 'currency': 'USD', 'bid': 0.05, 'openInterest': 668, 'lastTradeDate': 1536088048, 'change': -0.29999998, 'ask': 0.2}"
14.5,2018-09-05,put,VIX180905P00014500,0.86,0.45,1.55,-0.78999996,-47.878788,1.0,10.0,1.9609376953125,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 13:30:01,"{'percentChange': -47.878788, 'contractSize': 'REGULAR', 'lastPrice': 0.86, 'contractSymbol': 'VIX180905P00014500', 'volume': 1, 'expiration': 1536105600, 'strike': 14.5, 'inTheMoney': True, 'impliedVolatility': 1.9609376953125, 'currency': 'USD', 'bid': 0.45, 'openInterest': 10, 'lastTradeDate': 1536067801, 'change': -0.78999996, 'ask': 1.55}"
14.5,2018-09-12,call,VIX180912C00014500,0.95,0.15,1.3,0.14999998,18.749996,31.0,97.0,1.4257841210937499,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 13:59:15,"{'percentChange': 18.749996, 'contractSize': 'REGULAR', 'lastPrice': 0.95, 'contractSymbol': 'VIX180912C00014500', 'volume': 31, 'expiration': 1536710400, 'strike': 14.5, 'inTheMoney': False, 'impliedVolatility': 1.4257841210937499, 'currency': 'USD', 'bid': 0.15, 'openInterest': 97, 'lastTradeDate': 1536069555, 'change': 0.14999998, 'ask': 1.3}"
14.5,2018-09-19,call,VIX180919C00014500,1.15,1.1,1.15,0.06999993,6.4814754,1086.0,49380.0,1.4375028125,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 19:03:50,"{'percentChange': 6.4814754, 'contractSize': 'REGULAR', 'lastPrice': 1.15, 'contractSymbol': 'VIX180919C00014500', 'volume': 1086, 'expiration': 1537315200, 'strike': 14.5, 'inTheMoney': False, 'impliedVolatility': 1.4375028125, 'currency': 'USD', 'bid': 1.1, 'openInterest': 49380, 'lastTradeDate': 1536087830, 'change': 0.06999993, 'ask': 1.15}"
14.5,2018-09-19,put,VIX180919P00014500,1.2,1.2,1.25,-0.120000005,-9.090909,1097.0,66016.0,0.31641308593749995,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 18:57:04,"{'percentChange': -9.090909, 'contractSize': 'REGULAR', 'lastPrice': 1.2, 'contractSymbol': 'VIX180919P00014500', 'volume': 1097, 'expiration': 1537315200, 'strike': 14.5, 'inTheMoney': True, 'impliedVolatility': 0.31641308593749995, 'currency': 'USD', 'bid': 1.2, 'openInterest': 66016, 'lastTradeDate': 1536087424, 'change': -0.120000005, 'ask': 1.25}"
14.5,2018-09-26,call,VIX180926C00014500,1.59,0.9,2.05,0.19000006,13.571432,20.0,18.0,1.4628933105468749,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-08-31 16:48:06,"{'percentChange': 13.571432, 'contractSize': 'REGULAR', 'lastPrice': 1.59, 'contractSymbol': 'VIX180926C00014500', 'volume': 20, 'expiration': 1537920000, 'strike': 14.5, 'inTheMoney': False, 'impliedVolatility': 1.4628933105468749, 'currency': 'USD', 'bid': 0.9, 'openInterest': 18, 'lastTradeDate': 1535734086, 'change': 0.19000006, 'ask': 2.05}"
14.5,2018-09-26,put,VIX180926P00014500,1.6,1.25,2.05,0.0,0.0,1.0,3.0,0.6640658593750002,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-08-25 03:49:06,"{'percentChange': 0.0, 'contractSize': 'REGULAR', 'lastPrice': 1.6, 'contractSymbol': 'VIX180926P00014500', 'volume': 1, 'expiration': 1537920000, 'strike': 14.5, 'inTheMoney': True, 'impliedVolatility': 0.6640658593750002, 'currency': 'USD', 'bid': 1.25, 'openInterest': 3, 'lastTradeDate': 1535168946, 'change': 0.0, 'ask': 2.05}"
14.5,2018-10-03,call,VIX181003C00014500,1.8,1.3,1.75,0.0,0.0,4.0,1.0,1.3134799951171874,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-01 03:48:17,"{'percentChange': 0.0, 'contractSize': 'REGULAR', 'lastPrice': 1.8, 'contractSymbol': 'VIX181003C00014500', 'volume': 4, 'expiration': 1538524800, 'strike': 14.5, 'inTheMoney': False, 'impliedVolatility': 1.3134799951171874, 'currency': 'USD', 'bid': 1.3, 'openInterest': 1, 'lastTradeDate': 1535773697, 'change': 0.0, 'ask': 1.75}"
14.5,2018-10-17,call,VIX181017C00014500,2.2,2.1,2.2,-0.099999905,-4.347822,16.0,3082.0,1.4248075634765625,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 15:51:52,"{'percentChange': -4.347822, 'contractSize': 'REGULAR', 'lastPrice': 2.2, 'contractSymbol': 'VIX181017C00014500', 'volume': 16, 'expiration': 1539734400, 'strike': 14.5, 'inTheMoney': False, 'impliedVolatility': 1.4248075634765625, 'currency': 'USD', 'bid': 2.1, 'openInterest': 3082, 'lastTradeDate': 1536076312, 'change': -0.099999905, 'ask': 2.2}"
14.5,2018-10-17,put,VIX181017P00014500,1.25,1.2,1.3,-0.049999952,-3.8461502,31.0,10292.0,0.242195078125,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 17:15:57,"{'percentChange': -3.8461502, 'contractSize': 'REGULAR', 'lastPrice': 1.25, 'contractSymbol': 'VIX181017P00014500', 'volume': 31, 'expiration': 1539734400, 'strike': 14.5, 'inTheMoney': True, 'impliedVolatility': 0.242195078125, 'currency': 'USD', 'bid': 1.2, 'openInterest': 10292, 'lastTradeDate': 1536081357, 'change': -0.049999952, 'ask': 1.3}"
15.0,2018-09-05,call,VIX180905C00015000,0.05,0.0,0.05,-0.45,-90.0,1399.0,4505.0,1.0312548437500002,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 19:01:20,"{'percentChange': -90.0, 'contractSize': 'REGULAR', 'lastPrice': 0.05, 'contractSymbol': 'VIX180905C00015000', 'volume': 1399, 'expiration': 1536105600, 'strike': 15.0, 'inTheMoney': False, 'impliedVolatility': 1.0312548437500002, 'currency': 'USD', 'bid': 0.0, 'openInterest': 4505, 'lastTradeDate': 1536087680, 'change': -0.45, 'ask': 0.05}"
15.0,2018-09-05,put,VIX180905P00015000,1.35,0.75,2.1,0.100000024,8.000002,7.0,47.0,2.46094134765625,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 14:17:26,"{'percentChange': 8.000002, 'contractSize': 'REGULAR', 'lastPrice': 1.35, 'contractSymbol': 'VIX180905P00015000', 'volume': 7, 'expiration': 1536105600, 'strike': 15.0, 'inTheMoney': True, 'impliedVolatility': 2.46094134765625, 'currency': 'USD', 'bid': 0.75, 'openInterest': 47, 'lastTradeDate': 1536070646, 'change': 0.100000024, 'ask': 2.1}"
15.0,2018-09-12,call,VIX180912C00015000,0.82,0.45,1.0,0.06999999,9.333333,36.0,74.0,1.607423837890625,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 16:12:19,"{'percentChange': 9.333333, 'contractSize': 'REGULAR', 'lastPrice': 0.82, 'contractSymbol': 'VIX180912C00015000', 'volume': 36, 'expiration': 1536710400, 'strike': 15.0, 'inTheMoney': False, 'impliedVolatility': 1.607423837890625, 'currency': 'USD', 'bid': 0.45, 'openInterest': 74, 'lastTradeDate': 1536077539, 'change': 0.06999999, 'ask': 1.0}"
15.0,2018-09-12,put,VIX180912P00015000,1.45,1.0,1.6,0.060000062,4.316551,9.0,47.0,1.0000000000000003e-05,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 15:56:56,"{'percentChange': 4.316551, 'contractSize': 'REGULAR', 'lastPrice': 1.45, 'contractSymbol': 'VIX180912P00015000', 'volume': 9, 'expiration': 1536710400, 'strike': 15.0, 'inTheMoney': True, 'impliedVolatility': 1.0000000000000003e-05, 'currency': 'USD', 'bid': 1.0, 'openInterest': 47, 'lastTradeDate': 1536076616, 'change': 0.060000062, 'ask': 1.6}"
15.0,2018-09-19,call,VIX180919C00015000,0.98,0.95,1.0,0.08000004,8.888893,12618.0,116314.0,1.44140904296875,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 19:09:59,"{'percentChange': 8.888893, 'contractSize': 'REGULAR', 'lastPrice': 0.98, 'contractSymbol': 'VIX180919C00015000', 'volume': 12618, 'expiration': 1537315200, 'strike': 15.0, 'inTheMoney': False, 'impliedVolatility': 1.44140904296875, 'currency': 'USD', 'bid': 0.95, 'openInterest': 116314, 'lastTradeDate': 1536088199, 'change': 0.08000004, 'ask': 1.0}"
15.0,2018-09-19,put,VIX180919P00015000,1.6,1.55,1.6,-0.14999998,-8.571427,3928.0,80090.0,1.0000000000000003e-05,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 18:46:13,"{'percentChange': -8.571427, 'contractSize': 'REGULAR', 'lastPrice': 1.6, 'contractSymbol': 'VIX180919P00015000', 'volume': 3928, 'expiration': 1537315200, 'strike': 15.0, 'inTheMoney': True, 'impliedVolatility': 1.0000000000000003e-05, 'currency': 'USD', 'bid': 1.55, 'openInterest': 80090, 'lastTradeDate': 1536086773, 'change': -0.14999998, 'ask': 1.6}"
15.0,2018-09-26,call,VIX180926C00015000,1.45,0.7,1.9,0.100000024,7.4074087,80.0,152.0,1.451174619140625,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-08-31 16:20:55,"{'percentChange': 7.4074087, 'contractSize': 'REGULAR', 'lastPrice': 1.45, 'contractSymbol': 'VIX180926C00015000', 'volume': 80, 'expiration': 1537920000, 'strike': 15.0, 'inTheMoney': False, 'impliedVolatility': 1.451174619140625, 'currency': 'USD', 'bid': 0.7, 'openInterest': 152, 'lastTradeDate': 1535732455, 'change': 0.100000024, 'ask': 1.9}"
15.0,2018-09-26,put,VIX180926P00015000,1.59,1.05,2.0,-0.40999997,-20.499998,1.0,3.0,0.6347692773437501,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 14:26:03,"{'percentChange': -20.499998, 'contractSize': 'REGULAR', 'lastPrice': 1.59, 'contractSymbol': 'VIX180926P00015000', 'volume': 1, 'expiration': 1537920000, 'strike': 15.0, 'inTheMoney': True, 'impliedVolatility': 0.6347692773437501, 'currency': 'USD', 'bid': 1.05, 'openInterest': 3, 'lastTradeDate': 1536071163, 'change': -0.40999997, 'ask': 2.0}"
15.0,2018-10-03,call,VIX181003C00015000,1.31,1.15,1.6,0.0,0.0,10.0,0.0,1.3203158984374999,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-01 03:48:17,"{'percentChange': 0.0, 'contractSize': 'REGULAR', 'lastPrice': 1.31, 'contractSymbol': 'VIX181003C00015000', 'volume': 10, 'expiration': 1538524800, 'strike': 15.0, 'inTheMoney': False, 'impliedVolatility': 1.3203158984374999, 'currency': 'USD', 'bid': 1.15, 'openInterest': 0, 'lastTradeDate': 1535773697, 'change': 0.0, 'ask': 1.6}"
15.0,2018-10-17,call,VIX181017C00015000,1.95,1.9,2.0,-0.049999952,-2.4999976,834.0,59326.0,1.4033232958984376,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 18:57:38,"{'percentChange': -2.4999976, 'contractSize': 'REGULAR', 'lastPrice': 1.95, 'contractSymbol': 'VIX181017C00015000', 'volume': 834, 'expiration': 1539734400, 'strike': 15.0, 'inTheMoney': False, 'impliedVolatility': 1.4033232958984376, 'currency': 'USD', 'bid': 1.9, 'openInterest': 59326, 'lastTradeDate': 1536087458, 'change': -0.049999952, 'ask': 2.0}"
15.0,2018-10-17,put,VIX181017P00015000,1.6,1.55,1.6,0.0,0.0,683.0,59813.0,1.0000000000000003e-05,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 18:36:20,"{'percentChange': 0.0, 'contractSize': 'REGULAR', 'lastPrice': 1.6, 'contractSymbol': 'VIX181017P00015000', 'volume': 683, 'expiration': 1539734400, 'strike': 15.0, 'inTheMoney': True, 'impliedVolatility': 1.0000000000000003e-05, 'currency': 'USD', 'bid': 1.55, 'openInterest': 59813, 'lastTradeDate': 1536086180, 'change': 0.0, 'ask': 1.6}"
15.0,2018-11-21,call,VIX181121C00015000,2.5,2.45,2.5,-0.099999905,-3.8461502,319.0,15449.0,1.2607458837890624,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 19:08:30,"{'percentChange': -3.8461502, 'contractSize': 'REGULAR', 'lastPrice': 2.5, 'contractSymbol': 'VIX181121C00015000', 'volume': 319, 'expiration': 1542758400, 'strike': 15.0, 'inTheMoney': False, 'impliedVolatility': 1.2607458837890624, 'currency': 'USD', 'bid': 2.45, 'openInterest': 15449, 'lastTradeDate': 1536088110, 'change': -0.099999905, 'ask': 2.5}"
15.0,2018-11-21,put,VIX181121P00015000,1.85,1.75,1.85,0.05000007,2.777782,150.0,22671.0,0.25879647460937505,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 18:44:06,"{'percentChange': 2.777782, 'contractSize': 'REGULAR', 'lastPrice': 1.85, 'contractSymbol': 'VIX181121P00015000', 'volume': 150, 'expiration': 1542758400, 'strike': 15.0, 'inTheMoney': True, 'impliedVolatility': 0.25879647460937505, 'currency': 'USD', 'bid': 1.75, 'openInterest': 22671, 'lastTradeDate': 1536086646, 'change': 0.05000007, 'ask': 1.85}"
15.0,2018-12-19,call,VIX181219C00015000,2.75,2.65,2.75,0.049999952,1.85185,171.0,6361.0,1.162113564453125,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 18:55:16,"{'percentChange': 1.85185, 'contractSize': 'REGULAR', 'lastPrice': 2.75, 'contractSymbol': 'VIX181219C00015000', 'volume': 171, 'expiration': 1545177600, 'strike': 15.0, 'inTheMoney': False, 'impliedVolatility': 1.162113564453125, 'currency': 'USD', 'bid': 2.65, 'openInterest': 6361, 'lastTradeDate': 1536087316, 'change': 0.049999952, 'ask': 2.75}"
15.0,2018-12-19,put,VIX181219P00015000,1.8,1.75,1.9,0.0,0.0,127.0,16713.0,0.24805439453125,VIX,True,^VIX,13.29,2018-09-04 19:13:08,2018-09-04 15:59:04,"{'percentChange': 0.0, 'contractSize': 'REGULAR', 'lastPrice': 1.8, 'contractSymbol': 'VIX181219P00015000', 'volume': 127, 'expiration': 1545177600, 'strike': 15.0, 'inTheMoney': True, 'impliedVolatility': 0.24805439453125, 'currency': 'USD', 'bid': 1.75, 'openInterest': 16713, 'lastTradeDate': 1536076744, 'change': 0.0, 'ask': 1.9}"
