Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time,Last_Trade_Date,JSON
213.0,2018-10-19,put,SPY181019P00213000,0.14,0.13,0.14,0.0,0.0,1.0,167.0,0.38672488281249995,SPY,False,SPY,289.36,2018-09-05 13:40:38,2018-08-30 18:38:00,"{'inTheMoney': False, 'currency': 'USD', 'volume': 1, 'openInterest': 167, 'impliedVolatility': 0.38672488281249995, 'strike': 213.0, 'change': 0.0, 'contractSymbol': 'SPY181019P00213000', 'contractSize': 'REGULAR', 'lastTradeDate': 1535654280, 'bid': 0.13, 'ask': 0.14, 'lastPrice': 0.14, 'expiration': 1539907200, 'percentChange': 0.0}"
213.0,2018-11-16,put,SPY181116P00213000,0.26,0.0,0.0,0.0,0.0,40.0,8713.0,0.12500875,SPY,False,SPY,289.36,2018-09-05 13:40:38,2018-09-04 14:08:09,"{'inTheMoney': False, 'currency': 'USD', 'volume': 40, 'openInterest': 8713, 'impliedVolatility': 0.12500875, 'strike': 213.0, 'change': 0.0, 'contractSymbol': 'SPY181116P00213000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536070089, 'bid': 0.0, 'ask': 0.0, 'lastPrice': 0.26, 'expiration': 1542326400, 'percentChange': 0.0}"
213.0,2018-12-31,call,SPY181231C00213000,69.64,66.29,69.5,69.64,100.0,1.0,1.0,1.0000000000000003e-05,SPY,False,SPY,289.34,2018-09-05 13:40:37,2018-01-20 04:54:21,"{'inTheMoney': True, 'currency': 'USD', 'volume': 1, 'openInterest': 1, 'impliedVolatility': 1.0000000000000003e-05, 'strike': 213.0, 'change': 69.64, 'contractSymbol': 'SPY181231C00213000', 'contractSize': 'REGULAR', 'lastTradeDate': 1516424061, 'bid': 66.29, 'ask': 69.5, 'lastPrice': 69.64, 'expiration': 1546214400, 'percentChange': 100.0}"
213.0,2018-12-31,put,SPY181231P00213000,0.51,0.48,0.51,0.0,0.0,5.0,10701.0,0.29077857666015616,SPY,False,SPY,289.34,2018-09-05 13:40:37,2018-08-27 17:46:45,"{'inTheMoney': False, 'currency': 'USD', 'volume': 5, 'openInterest': 10701, 'impliedVolatility': 0.29077857666015616, 'strike': 213.0, 'change': 0.0, 'contractSymbol': 'SPY181231P00213000', 'contractSize': 'REGULAR', 'lastTradeDate': 1535392005, 'bid': 0.48, 'ask': 0.51, 'lastPrice': 0.51, 'expiration': 1546214400, 'percentChange': 0.0}"
213.0,2019-03-29,call,SPY190329C00213000,72.37,73.6,73.91,0.0,0.0,25.0,25.0,1.0000000000000003e-05,SPY,False,SPY,289.36,2018-09-05 13:40:38,2018-08-18 03:52:29,"{'inTheMoney': True, 'currency': 'USD', 'volume': 25, 'openInterest': 25, 'impliedVolatility': 1.0000000000000003e-05, 'strike': 213.0, 'change': 0.0, 'contractSymbol': 'SPY190329C00213000', 'contractSize': 'REGULAR', 'lastTradeDate': 1534564349, 'bid': 73.6, 'ask': 73.91, 'lastPrice': 72.37, 'expiration': 1553817600, 'percentChange': 0.0}"
214.0,2018-09-21,call,SPY180921C00214000,72.58,73.81,74.08,0.0,0.0,46.0,1412.0,1.0000000000000003e-05,SPY,False,SPY,289.34,2018-09-05 13:40:37,2018-08-22 18:54:14,"{'inTheMoney': True, 'currency': 'USD', 'volume': 46, 'openInterest': 1412, 'impliedVolatility': 1.0000000000000003e-05, 'strike': 214.0, 'change': 0.0, 'contractSymbol': 'SPY180921C00214000', 'contractSize': 'REGULAR', 'lastTradeDate': 1534964054, 'bid': 73.81, 'ask': 74.08, 'lastPrice': 72.58, 'expiration': 1537488000, 'percentChange': 0.0}"
214.0,2018-09-21,put,SPY180921P00214000,0.04,0.04,0.05,0.0,0.0,118.0,5323.0,0.5410202148437502,SPY,False,SPY,289.34,2018-09-05 13:40:37,2018-08-30 18:37:57,"{'inTheMoney': False, 'currency': 'USD', 'volume': 118, 'openInterest': 5323, 'impliedVolatility': 0.5410202148437502, 'strike': 214.0, 'change': 0.0, 'contractSymbol': 'SPY180921P00214000', 'contractSize': 'REGULAR', 'lastTradeDate': 1535654277, 'bid': 0.04, 'ask': 0.05, 'lastPrice': 0.04, 'expiration': 1537488000, 'percentChange': 0.0}"
214.0,2018-09-28,call,SPY180928C00214000,76.2,76.81,77.02,26.829998,54.34474,50.0,45.0,0.7976094458007812,SPY,False,SPY,289.34,2018-09-05 13:40:37,2018-08-31 13:40:04,"{'inTheMoney': True, 'currency': 'USD', 'volume': 50, 'openInterest': 45, 'impliedVolatility': 0.7976094458007812, 'strike': 214.0, 'change': 26.829998, 'contractSymbol': 'SPY180928C00214000', 'contractSize': 'REGULAR', 'lastTradeDate': 1535722804, 'bid': 76.81, 'ask': 77.02, 'lastPrice': 76.2, 'expiration': 1538092800, 'percentChange': 54.34474}"
214.0,2018-09-28,put,SPY180928P00214000,0.05,0.0,0.0,0.0,0.0,110.0,648.0,0.2500075,SPY,False,SPY,289.34,2018-09-05 13:40:37,2018-09-04 18:07:39,"{'inTheMoney': False, 'currency': 'USD', 'volume': 110, 'openInterest': 648, 'impliedVolatility': 0.2500075, 'strike': 214.0, 'change': 0.0, 'contractSymbol': 'SPY180928P00214000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536084459, 'bid': 0.0, 'ask': 0.0, 'lastPrice': 0.05, 'expiration': 1538092800, 'percentChange': 0.0}"
214.0,2018-10-19,put,SPY181019P00214000,0.15,0.13,0.14,0.0,0.0,20.0,2926.0,0.38184211914062494,SPY,False,SPY,289.36,2018-09-05 13:40:38,2018-08-29 14:00:45,"{'inTheMoney': False, 'currency': 'USD', 'volume': 20, 'openInterest': 2926, 'impliedVolatility': 0.38184211914062494, 'strike': 214.0, 'change': 0.0, 'contractSymbol': 'SPY181019P00214000', 'contractSize': 'REGULAR', 'lastTradeDate': 1535551245, 'bid': 0.13, 'ask': 0.14, 'lastPrice': 0.15, 'expiration': 1539907200, 'percentChange': 0.0}"
